
18.51, 83.83, 1028.83
18.51, 83.82, 1028.79
18.5, 83.82, 1028.8
18.5, 83.83, 1028.83
18.5, 83.82, 1028.8
18.51, 83.83, 1028.82
18.5, 83.83, 1028.83
18.49, 83.82, 1028.8
18.5, 83.84, 1028.85
18.5, 83.84, 1028.84
18.49, 83.85, 1028.81
18.49, 83.84, 1028.79
18.48, 83.86, 1028.79
18.49, 83.86, 1028.86
18.49, 83.87, 1028.82
18.48, 83.88, 1028.83
18.48, 83.88, 1028.84
18.47, 83.88, 1028.84
18.48, 83.89, 1028.83
18.47, 83.9, 1028.81
18.47, 83.91, 1028.85
18.47, 83.92, 1028.83
18.47, 83.92, 1028.8
18.46, 83.93, 1028.82
18.46, 83.94, 1028.86
18.45, 83.96, 1028.84
18.45, 83.96, 1028.82
18.45, 83.97, 1028.84
18.45, 83.98, 1028.83
18.44, 84.0, 1028.84
18.44, 84.0, 1028.82
18.44, 84.01, 1028.86
18.44, 84.02, 1028.81
18.44, 84.03, 1028.83
18.43, 84.04, 1028.84
18.43, 84.05, 1028.84
18.43, 84.06, 1028.83
18.42, 84.07, 1028.84
18.42, 84.09, 1028.79
18.42, 84.09, 1028.81
18.41, 84.1, 1028.82
18.4, 84.11, 1028.8
18.4, 84.12, 1028.83
18.4, 84.13, 1028.8
18.4, 84.13, 1028.82
18.39, 84.15, 1028.82
18.39, 84.16, 1028.8
18.4, 84.16, 1028.84
18.39, 84.17, 1028.84
18.39, 84.18, 1028.81
18.39, 84.19, 1028.81
18.38, 84.2, 1028.81
18.38, 84.21, 1028.82
18.38, 84.22, 1028.83
18.38, 84.23, 1028.84
18.38, 84.23, 1028.83
18.37, 84.24, 1028.87
18.38, 84.25, 1028.87
18.37, 84.25, 1028.86
18.38, 84.26, 1028.86
18.36, 84.27, 1028.86
18.37, 84.27, 1028.85
18.36, 84.28, 1028.84
18.36, 84.29, 1028.85
18.36, 84.29, 1028.87
18.36, 84.3, 1028.86
18.36, 84.31, 1028.87
18.36, 84.32, 1028.85
18.36, 84.32, 1028.84
18.35, 84.31, 1028.88
18.34, 84.33, 1028.86
18.34, 84.33, 1028.84
18.35, 84.33, 1028.91
18.35, 84.35, 1028.85
18.34, 84.36, 1028.9
18.34, 84.36, 1028.87
18.34, 84.36, 1028.9
18.34, 84.37, 1028.9
18.34, 84.37, 1028.91
18.33, 84.37, 1028.93
18.34, 84.38, 1028.91
18.34, 84.4, 1028.88
18.34, 84.4, 1028.89
18.33, 84.4, 1028.93
18.33, 84.41, 1028.91
18.33, 84.41, 1028.92
18.33, 84.42, 1028.91
18.34, 84.43, 1028.94
18.33, 84.42, 1028.93
18.33, 84.43, 1028.92
18.33, 84.45, 1028.92
18.33, 84.45, 1028.93
18.33, 84.45, 1028.94
18.33, 84.45, 1028.96
18.33, 84.45, 1028.94
18.33, 84.46, 1028.98
18.33, 84.46, 1028.95
18.32, 84.47, 1028.94
18.32, 84.47, 1028.95
18.32, 84.48, 1028.96
18.32, 84.47, 1028.95
18.32, 84.48, 1028.96
18.32, 84.49, 1028.97
18.32, 84.48, 1028.93
18.32, 84.49, 1028.94
18.32, 84.5, 1028.99
18.32, 84.49, 1028.96
18.32, 84.51, 1028.98
18.32, 84.5, 1028.97
18.31, 84.51, 1028.96
18.31, 84.51, 1028.98
18.31, 84.51, 1028.98
18.31, 84.52, 1028.98
